FRAME NR	FEAR OF PREDATORS
3723	4.234173799273522
3724	4.234173799273522
3725	4.112001932041788
3726	4.112001932041788
3727	4.112001932041788
3728	4.279690773424711
3729	4.279690773424711
3730	4.279690773424711
3731	4.279690773424711
3732	4.279690773424711
3733	4.417745314502928
3734	4.680162969604851
3735	4.711742782183186
3736	4.322449143081888
3737	4.322449143081888
3738	4.322449143081888
3739	4.322449143081888
3740	4.322449143081888
3741	4.322449143081888
3742	4.322449143081888
3743	4.322449143081888
3744	4.322449143081888
3745	4.322449143081888
3746	4.322449143081888
3747	4.322449143081888
3748	4.3626923145239385
3749	4.494895111933755
3750	4.421327811787169
3751	4.421327811787169
3752	4.421327811787169
3753	4.421327811787169
3754	4.421327811787169
3755	4.1298996074483485
3756	4.1298996074483485
3757	4.082602111549463
3758	4.082602111549463
3759	4.082602111549463
3760	4.082602111549463
3761	4.082602111549463
3762	4.082602111549463
3763	4.082602111549463
3764	4.082602111549463
3765	4.1298996074483485
3766	4.1298996074483485
3767	4.1298996074483485
3768	4.1298996074483485
3769	4.255048080401329
3770	4.110613273047105
3771	4.410545910821475
3772	4.410545910821475
3773	4.410545910821475
3774	4.410545910821475
3775	4.410545910821475
3776	4.410545910821475
3777	4.421327811787171
3778	4.458662787090829
3779	4.593773780639036
3780	4.421327811787169
3781	4.458662787090828
3782	4.458662787090828
3783	4.458662787090828
3784	4.458662787090828
3785	4.421327811787169
3786	4.421327811787169
3787	4.421327811787169
3788	4.467453811536502
3789	4.467453811536502
3790	4.467453811536502
3791	4.467453811536502
3792	4.467453811536502
3793	4.467453811536502
3794	4.467453811536502
3795	4.467453811536502
3796	4.467453811536502
3797	4.467453811536502
3798	4.467453811536502
3799	4.431475483284294
3800	4.431475483284294
3801	4.3933166502895284
3802	4.3933166502895284
3803	4.3933166502895284
3804	4.3933166502895284
3805	4.3933166502895284
3806	4.3933166502895284
3807	4.3933166502895284
3808	4.3933166502895284
3809	4.3933166502895284
3810	4.3933166502895284
3811	4.024838298570435
3812	4.024838298570435
3813	4.024838298570435
3814	4.024838298570435
3815	4.024838298570435
3816	4.024838298570435
3817	4.024838298570435
3818	3.9743571266449464
3819	4.024838298570436
3820	4.024838298570436
3821	4.024838298570436
3822	4.024838298570436
3823	4.046024308402407
3824	4.046024308402407
3825	4.046024308402407
3826	4.046024308402407
3827	4.046024308402407
3828	4.046024308402407
3829	4.046024308402407
3830	3.707663985720128
3831	3.7612600123793567
3832	3.7612600123793567
3833	3.7612600123793567
3834	3.7612600123793567
3835	3.7612600123793567
3836	3.8120351955302043
3837	3.860206523134855
3838	3.860206523134855
3839	3.860206523134855
3840	3.860206523134855
3841	3.860206523134855
3842	3.860206523134855
3843	3.860206523134855
3844	3.860206523134855
3845	3.860206523134855
3846	3.860206523134855
3847	3.860206523134855
3848	3.860206523134855
3849	3.860206523134855
3850	3.860206523134855
3851	3.860206523134855
3852	3.860206523134855
3853	3.860206523134855
3854	3.860206523134855
3855	3.860206523134855
3856	3.860206523134855
3857	3.860206523134855
3858	3.860206523134855
3859	3.860206523134855
3860	3.860206523134855
3861	3.860206523134855
3862	3.882860076123719
3863	3.882860076123719
3864	3.882860076123719
3865	3.9824205908961217
3866	4.191008983413035
3867	4.191008983413035
3868	4.191008983413035
3869	4.191008983413035
3870	4.151542983710442
3871	4.151542983710441
3872	4.151542983710441
3873	4.151542983710441
3874	4.151542983710441
3875	4.151542983710441
3876	4.151542983710441
3877	4.167307231376569
3878	4.205392474894944
3879	4.205392474894944
3880	4.205392474894944
3881	4.205392474894944
3882	4.205392474894944
3883	4.205392474894944
3884	4.205392474894944
3885	4.027478737344061
3886	4.027478737344061
3887	4.027478737344061
3888	4.027478737344061
3889	4.027478737344061
3890	4.027478737344061
3891	4.027478737344061
3892	4.027478737344061
3893	4.027478737344061
3894	4.027478737344061
3895	4.027478737344061
3896	4.027478737344061
3897	4.128165705777662
3898	3.985897781474873
3899	3.985897781474873
3900	3.985897781474873
3901	4.004933168333764
3902	4.004933168333764
3903	4.004933168333764
3904	4.004933168333764
3905	4.045070877947522
3906	4.045070877947522
3907	4.045070877947522
3908	4.045070877947522
3909	4.143731143263315
3910	4.024627461973887
3911	4.024627461973887
3912	4.024627461973887
3913	4.024627461973887
3914	4.024627461973887
3915	4.024627461973887
3916	3.7519568269444363
3917	3.7519568269444363
3918	3.8412891323478755
3919	3.7278046408552705
3920	3.7278046408552705
3921	3.7278046408552705
3922	3.7278046408552705
3923	3.7278046408552705
3924	3.7278046408552705
3925	3.7278046408552705
3926	3.7278046408552705
3927	3.7278046408552705
3928	3.7278046408552705
3929	3.7278046408552705
3930	3.7278046408552705
3931	3.773453764837975
3932	3.773453764837975
3933	3.905796020003361
3934	3.794950702731514
3935	3.794950702731514
3936	3.794950702731514
3937	3.794950702731514
3938	3.8380362997628787
3939	3.8380362997628787
3940	3.8380362997628787
3941	3.8380362997628787
3942	3.8380362997628787
3943	3.8380362997628787
3944	3.8380362997628787
3945	3.858665462939024
3946	3.858665462939024
3947	3.858665462939024
3948	3.863297902096022
3949	3.7278046408552705
3950	3.7278046408552705
3951	3.7278046408552705
3952	3.5493387169793267
3953	3.4384933997074802
3954	3.4384933997074802
3955	3.4384933997074802
3956	3.4384933997074802
3957	3.4384933997074802
3958	3.4384933997074802
3959	3.4384933997074802
3960	3.4384933997074802
3961	3.4384933997074802
3962	3.4384933997074802
3963	3.4384933997074802
3964	3.7278046408552705
3965	3.7278046408552705
3966	3.7278046408552705
3967	3.7278046408552705
3968	3.818726705266375
3969	3.759514000270342
3970	3.7834862536612723
3971	3.827840456415931
3972	3.827840456415931
3973	3.827840456415931
3974	3.827840456415931
3975	3.827840456415931
3976	3.827840456415931
3977	3.827840456415931
3978	3.827840456415931
3979	3.827840456415931
3980	3.827840456415931
3981	3.827840456415931
3982	3.736968431260046
3983	3.736968431260046
3984	3.736968431260046
3985	3.7614774839131258
3986	3.7614774839131258
3987	3.7614774839131258
3988	3.7848465806288534
3989	3.7848465806288534
3990	3.8281618167989158
3991	3.8281618167989158
3992	3.8281618167989158
3993	3.869551931361419
3994	3.869551931361419
3995	3.869551931361419
3996	3.869551931361419
3997	3.869551931361419
3998	3.869551931361419
3999	3.869551931361419
4000	3.869551931361419
4001	3.869551931361419
4002	3.869551931361419
4003	3.9123771478741847
4004	3.9123771478741847
4005	3.9123771478741847
4006	3.9123771478741847
4007	3.9123771478741847
4008	3.9123771478741847
4009	3.9123771478741847
4010	3.9993188622713887
4011	3.8315435194997582
4012	3.8315435194997582
4013	3.8315435194997582
4014	3.8315435194997582
4015	3.9206491827439383
4016	3.809803865472092
4017	3.9001687535879004
4018	3.9001687535879004
4019	3.9001687535879004
4020	3.9001687535879004
4021	3.632721729993511
4022	3.632721729993511
4023	3.632721729993511
4024	3.632721729993511
4025	3.632721729993511
4026	3.632721729993511
4027	3.632721729993511
4028	3.632721729993511
4029	3.632721729993511
4030	3.632721729993511
4031	3.632721729993511
4032	3.4064655145582505
4033	3.4064655145582505
4034	3.4064655145582505
4035	3.1660194140849613
4036	3.1660194140849613
4037	3.1660194140849613
4038	3.1660194140849613
4039	3.2333815292782586
4040	3.1319698560295484
4041	2.890846921007933
4042	2.890846921007933
4043	2.890846921007933
4044	2.9479871261324977
4045	2.9479871261324977
4046	2.9479871261324977
4047	2.9479871261324977
4048	2.7639624865059247
4049	2.7639624865059247
4050	2.7639624865059247
4051	2.7639624865059247
4052	2.820369884189719
4053	2.723097462910343
4054	2.723097462910343
4055	2.723097462910343
4056	2.723097462910343
4057	2.782449853094368
4058	2.782449853094368
4059	2.782449853094368
4060	2.782449853094368
4061	2.839234543973845
4062	3.067863332559959
4063	2.8509368135819066
4064	2.8509368135819066
4065	2.8509368135819066
4066	3.0173269823026754
4067	3.0198644294873893
4068	3.0198644294873893
4069	3.0198644294873893
4070	3.0198644294873893
4071	3.0841168641573335
4072	2.9630377796443215
4073	2.9630377796443215
4074	3.027451644419198
4075	2.923835369578124
4076	2.923835369578124
4077	2.923835369578124
4078	2.923835369578124
4079	2.923835369578124
4080	2.9630377796443215
4081	2.9630377796443215
4082	2.9630377796443215
4083	3.027451644419198
4084	2.731829756981739
4085	2.731829756981739
4086	2.7733505505676104
4087	2.7733505505676104
4088	2.7733505505676104
4089	2.7733505505676104
4090	2.831128687037769
4091	2.830510000123942
4092	3.026259923588397
4093	3.026259923588397
4094	3.080636598048054
4095	3.1448165271740547
4096	3.026259923588397
4097	2.9695693480879037
4098	2.9695693480879037
4099	2.9695693480879037
4100	2.9695693480879037
4101	3.034125203481119
4102	2.930508928640045
4103	2.930508928640045
4104	2.930508928640045
4105	2.8691709721184555
4106	2.8691709721184555
4107	2.8691709721184555
4108	2.934379403302966
4109	2.805044926664065
4110	2.5246789057269807
4111	2.582057971766231
4112	2.7669431378607676
4113	2.7669431378607676
4114	2.7669431378607676
4115	2.8113743713014046
4116	2.8113743713014046
4117	2.8752692433764366
4118	2.7669431378607676
4119	2.7669431378607676
4120	2.7669431378607676
4121	2.7669431378607676
4122	2.7669431378607676
4123	2.8312906526947397
4124	2.7204453354228924
4125	2.7852178434091517
4126	2.6717333519165463
4127	2.6717333519165463
4128	2.6717333519165463
4129	2.6717333519165463
4130	2.812240769394786
4131	2.812240769394786
4132	2.812240769394786
4133	2.812240769394786
4134	2.812240769394786
4135	2.812240769394786
4136	2.812240769394786
4137	2.812240769394786
4138	2.812240769394786
4139	2.812240769394786
4140	2.812240769394786
4141	2.812240769394786
4142	2.812240769394786
4143	2.812240769394786
4144	2.812240769394786
4145	2.810542424950632
4146	2.6883283571893655
4147	2.6883283571893655
4148	2.6883283571893655
4149	2.6883283571893655
4150	2.6883283571893655
4151	2.6883283571893655
4152	2.9101188650464778
4153	2.8612707130032424
4154	2.711515003210833
4155	2.841626386271265
4156	2.841626386271265
4157	3.1746014494758965
4158	3.1746014494758965
4159	3.1746014494758965
4160	3.1746014494758965
4161	3.215415480071115
4162	3.215415480071115
4163	3.215415480071115
4164	3.215415480071115
4165	3.215415480071115
4166	3.215415480071115
4167	3.215415480071115
4168	3.215415480071115
4169	3.215415480071115
4170	3.3000316769150917
4171	3.106598327242499
4172	3.106598327242499
4173	3.106598327242499
4174	3.106598327242499
4175	3.2394014835602665
4176	3.2394014835602665
4177	3.2394014835602665
4178	3.3269528750078416
4179	3.1691282293065264
4180	3.1691282293065264
4181	3.1691282293065264
4182	3.2571595690094854
4183	3.4831303275694756
4184	3.4831303275694756
4185	3.582648336928604
4186	3.446466947137478
4187	3.446466947137478
4188	3.446466947137478
4189	3.446466947137478
4190	3.446466947137478
4191	3.446466947137478
4192	3.547833622053286
4193	3.3188377708012946
4194	3.3188377708012946
4195	2.991586768545268
4196	2.991586768545268
4197	3.1541786820341704
4198	3.092239505572725
4199	3.092239505572725
4200	3.092239505572725
4201	3.092239505572725
4202	3.092239505572725
4203	3.092239505572725
4204	2.9476429695228705
4205	2.9476429695228705
4206	3.034338350979425
4207	2.9538420291269363
4208	2.809407221772711
4209	2.809407221772711
4210	2.809407221772711
4211	2.809407221772711
4212	2.809407221772711
4213	2.809407221772711
4214	2.809407221772711
4215	2.809407221772711
4216	2.809407221772711
4217	2.809407221772711
4218	2.809407221772711
4219	2.897201197453109
4220	2.719366292074621
4221	2.719366292074621
4222	2.719366292074621
4223	2.719366292074621
4224	2.719366292074621
4225	2.719366292074621
4226	2.719366292074621
4227	2.719366292074621
4228	2.8094072217727106
4229	2.8094072217727106
4230	2.8094072217727106
4231	2.8094072217727106
4232	2.8094072217727106
4233	2.8094072217727106
4234	2.8094072217727106
4235	2.8094072217727106
4236	2.8094072217727106
4237	2.8094072217727106
4238	2.8972011974531076
4239	2.8094072217727106
4240	2.8094072217727106
4241	2.8094072217727106
4242	2.8094072217727106
4243	2.8094072217727106
4244	2.8094072217727106
4245	2.8941516261944416
4246	2.8941516261944416
4247	2.8941516261944416
4248	2.9818531906245758
4249	3.171345458963853
4250	3.171345458963853
4251	3.171345458963853
4252	3.171345458963853
4253	3.171345458963853
4254	3.171345458963853
4255	3.2704500045564733
4256	3.1215016094724293
4257	3.171345458963853
4258	3.171345458963853
4259	3.2704500045564733
4260	3.12150160947243
4261	3.12150160947243
4262	3.12150160947243
4263	2.7803970968169134
4264	2.8388074364013987
4265	2.8388074364013987
4266	2.8388074364013987
4267	2.8388074364013987
4268	2.8388074364013987
4269	2.9972468550519644
4270	2.9972468550519644
4271	3.070043344702224
4272	3.070043344702224
4273	3.070043344702224
4274	3.070043344702224
4275	3.070043344702224
4276	3.070043344702224
4277	2.987390538152531
4278	2.987390538152531
4279	2.987390538152531
4280	2.987390538152531
4281	2.987390538152531
4282	2.987390538152531
4283	2.987390538152531
4284	2.987390538152531
4285	2.987390538152531
4286	2.987390538152531
4287	2.987390538152531
4288	2.987390538152531
4289	2.987390538152531
4290	3.068130822967464
4291	2.9143276615590437
4292	2.995281207713461
4293	2.8372057362659167
4294	2.8372057362659167
4295	2.8372057362659167
4296	2.8372057362659167
4297	2.8372057362659167
4298	2.8372057362659167
4299	2.8372057362659167
4300	2.8372057362659167
4301	2.914327661559043
4302	2.914327661559043
4303	2.914327661559043
4304	2.914327661559043
4305	2.9952812077134605
4306	3.150695823249505
4307	3.150695823249505
4308	3.1955750682339468
4309	3.1955750682339468
4310	3.1955750682339468
4311	3.1955750682339468
4312	3.319636794567291
4313	3.319636794567291
4314	3.319636794567291
4315	3.319636794567291
4316	3.319636794567291
4317	3.319636794567291
4318	3.319636794567291
4319	3.319636794567291
4320	3.319636794567291
4321	3.319636794567291
4322	3.319636794567291
4323	3.094086117276591
4324	3.094086117276591
4325	3.094086117276591
4326	3.094086117276591
4327	3.135892680411912
4328	3.135892680411912
4329	3.135892680411912
4330	3.135892680411912
4331	3.135892680411912
4332	3.135892680411912
4333	3.235542210268511
4334	3.3144578739335966
4335	3.255051396479147
4336	3.5471026453160386
4337	3.4248885775547717
4338	3.5471026453160386
4339	3.365261514540119
4340	3.365261514540119
4341	3.365261514540119
4342	3.365261514540119
4343	3.365261514540119
4344	3.177784893295568
4345	3.2592665572262236
4346	3.4678549497431375
4347	3.4678549497431375
4348	3.5591142905258515
4349	3.409358580733441
4350	3.409358580733441
4351	3.409358580733441
4352	3.5015034072397504
4353	3.267724223282254
4354	3.267724223282254
4355	3.267724223282254
4356	3.267724223282254
4357	3.267724223282254
4358	3.267724223282254
4359	3.267724223282254
4360	3.267724223282254
4361	3.267724223282254
4362	3.267724223282254
4363	3.267724223282254
4364	3.2004188691481064
4365	3.2004188691481064
4366	3.2004188691481064
4367	3.2004188691481064
4368	3.2004188691481064
4369	3.2918594082666237
4370	3.1292674947777206
4371	3.1292674947777206
4372	3.1292674947777206
4373	3.1292674947777206
4374	3.0539307454443723
4375	3.0539307454443723
4376	3.1028569710799445
4377	3.1490650730690968
4378	3.1927754398155916
4379	3.1927754398155916
4380	3.1927754398155916
4381	3.281463646477136
4382	3.123388175029592
4383	3.123388175029592
4384	3.123388175029592
4385	3.123388175029592
4386	3.281463646477136
4387	3.1490650730690968
4388	3.1490650730690968
4389	3.486564399872567
4390	3.486564399872567
4391	3.486564399872567
4392	3.486564399872567
4393	3.486564399872567
4394	3.486564399872567
4395	3.5861805255832113
4396	3.4499991357920856
4397	3.4499991357920856
4398	3.4499991357920856
4399	3.4499991357920856
4400	3.4499991357920856
4401	3.4499991357920856
4402	3.1196677424365276
4403	3.1196677424365276
4404	3.1196677424365276
4405	3.208801106506143
4406	2.986347993861351
4407	2.986347993861351
4408	2.986347993861351
4409	2.986347993861351
4410	3.035792456328797
4411	3.035792456328797
4412	3.035792456328797
4413	2.7255837135899648
4414	2.7255837135899648
4415	2.7255837135899648
4416	2.7255837135899648
4417	2.55614752738873
4418	2.55614752738873
4419	2.4639543084262923
4420	2.4639543084262923
4421	2.4639543084262923
4422	2.4639543084262923
4423	2.4639543084262923
4424	2.4639543084262923
4425	2.4639543084262923
4426	2.5561475273887293
4427	2.617542002813748
4428	2.617542002813748
4429	2.617542002813748
4430	2.617542002813748
4431	2.617542002813748
4432	2.617542002813748
4433	2.675617857945523
4434	2.675617857945523
4435	2.675617857945523
4436	2.7306370891229936
4437	2.7306370891229936
4438	2.806536573302188
4439	2.806536573302188
4440	2.806536573302188
4441	2.8803927989154037
4442	2.584083543766381
4443	2.4977881707567917
4444	2.4977881707567917
4445	2.4977881707567917
4446	2.4977881707567917
4447	2.4977881707567917
4448	2.278694804607818
4449	2.278694804607818
4450	2.278694804607818
4451	2.278694804607818
4452	2.278694804607818
4453	2.278694804607818
4454	2.278694804607818
4455	2.278694804607818
4456	2.278694804607818
4457	2.278694804607818
4458	2.8015806130115473
4459	2.8015806130115473
4460	2.8015806130115473
4461	2.8015806130115473
4462	2.8015806130115473
4463	2.8839800428060043
4464	3.217886932229206
4465	2.9916625983988365
4466	2.9916625983988365
4467	3.0881678435084763
4468	2.904596328279071
4469	2.904596328279071
4470	2.904596328279071
4471	2.904596328279071
4472	2.904596328279071
4473	2.904596328279071
4474	3.282813906721973
4475	3.282813906721973
4476	3.3604881991538953
4477	3.39601438626411
4478	3.3984545002015625
4479	3.3984545002015625
4480	3.3984545002015625
4481	3.3984545002015625
4482	3.3984545002015625
4483	3.3984545002015625
4484	4.27552009466153
4485	4.27552009466153
4486	4.27552009466153
4487	4.27552009466153
4488	4.27552009466153
4489	4.27552009466153
4490	4.27552009466153
4491	4.27552009466153
4492	4.27552009466153
4493	4.27552009466153
4494	4.293049685662526
4495	4.309370339353109
4496	4.355415227111724
4497	4.355415227111724
4498	4.355415227111724
4499	4.355415227111724
4500	4.355415227111724
4501	4.355415227111724
4502	4.355415227111724
4503	4.355415227111724
4504	4.355415227111724
4505	4.355415227111724
4506	4.355415227111724
4507	4.083219867686576
4508	4.219327196609461
4509	4.060448908519814
4510	4.083219867686576
4511	4.083219867686576
4512	4.219327196609461
4513	3.959798565190539
4514	3.959798565190539
4515	3.959798565190539
4516	3.959798565190539
4517	4.015634642833153
4518	4.015634642833153
4519	4.015634642833153
4520	4.015634642833153
4521	4.015634642833153
4522	4.015634642833153
4523	4.149489130927591
4524	4.411086457504735
4525	4.45236486120173
4526	4.45236486120173
4527	4.45236486120173
4528	4.411086457504734
4529	4.411086457504734
4530	4.411086457504734
4531	4.411086457504734
4532	4.422546527994562
4533	4.422546527994562
4534	4.422546527994562
4535	4.422546527994562
4536	4.422546527994562
4537	4.422546527994562
4538	4.422546527994562
4539	4.422546527994562
4540	4.422546527994562
4541	4.422546527994562
4542	4.4332903440787765
4543	4.4332903440787765
4544	4.4332903440787765
4545	4.4332903440787765
4546	4.4332903440787765
4547	4.4332903440787765
4548	4.4332903440787765
4549	4.4332903440787765
4550	4.4332903440787765
4551	4.4332903440787765
4552	4.4332903440787765
4553	4.4332903440787765
4554	4.4332903440787765
4555	4.4332903440787765
4556	4.4332903440787765
4557	4.4332903440787765
4558	4.4332903440787765
4559	4.4332903440787765
4560	4.4332903440787765
4561	4.471394181291891
4562	4.471394181291891
4563	4.471394181291891
4564	4.471394181291891
4565	4.643840150143757
4566	4.499405342789534
4567	4.499405342789534
4568	4.499405342789534
4569	4.499405342789534
4570	4.499405342789534
4571	4.499405342789534
4572	4.499405342789534
4573	4.499405342789534
4574	4.499405342789534
4575	4.499405342789534
4576	4.640011759751706
4577	4.79046758897884
4578	4.472711012799546
4579	4.229252542133164
4580	4.229252542133164
4581	4.641392537142924
4582	4.641392537142924
4583	4.641392537142924
4584	4.641392537142924
4585	4.641392537142924
4586	4.641392537142924
4587	4.605208935937108
4588	4.605208935937108
4589	4.605208935937108
4590	4.605208935937108
4591	4.605208935937108
4592	4.605208935937108
4593	4.245777633382761
4594	4.245777633382761
4595	4.245777633382761
4596	4.245777633382761
4597	4.245777633382761
4598	4.245777633382761
4599	4.245777633382761
4600	4.245777633382761
4601	4.245777633382761
4602	4.245777633382761
4603	4.392183758671821
4604	4.195952138943836
4605	4.195952138943836
4606	4.195952138943836
4607	4.195952138943836
4608	4.195952138943836
4609	4.195952138943836
4610	4.195952138943836
4611	4.195952138943836
4612	4.195952138943836
4613	4.195952138943836
4614	4.195952138943836
4615	4.195952138943836
4616	4.195952138943836
4617	4.195952138943836
4618	4.195952138943836
4619	4.195952138943836
4620	4.195952138943836
4621	4.195952138943836
4622	4.195952138943836
4623	4.195952138943836
4624	4.195952138943836
4625	4.195952138943836
4626	4.345807572477544
4627	4.142567680616417
4628	4.142567680616417
4629	4.195952138943836
4630	4.56644079178802
4631	4.56644079178802
4632	4.56644079178802
4633	4.7355682285209095
4634	4.559036797310191
4635	4.559036797310191
4636	4.56644079178802
4637	4.56644079178802
4638	4.420632187678454
4639	4.217392295817325
4640	4.217392295817325
4641	4.217392295817325
4642	3.8964922016529653
4643	3.8964922016529653
4644	3.8964922016529653
4645	3.8964922016529653
4646	3.8964922016529653
4647	3.8964922016529653
4648	3.8964922016529653
4649	3.8964922016529653
4650	3.8964922016529653
4651	3.8964922016529653
4652	3.8964922016529653
4653	3.9562996940015855
4654	3.9562996940015855
4655	3.9562996940015855
4656	3.9562996940015855
4657	3.9562996940015855
4658	3.9562996940015855
4659	3.9562996940015855
4660	3.9562996940015855
4661	3.9562996940015855
4662	3.9562996940015855
4663	3.9562996940015855
4664	3.9562996940015855
4665	3.9562996940015855
4666	3.9562996940015855
4667	3.9562996940015855
4668	3.9562996940015855
4669	4.09272382138095
4670	3.9283669716330403
4671	3.9283669716330403
4672	3.9283669716330403
4673	3.9283669716330403
4674	3.9283669716330403
4675	3.9283669716330403
4676	4.2144743961580735
4677	4.2144743961580735
4678	4.233504542590189
4679	4.233504542590189
4680	4.233504542590189
4681	4.233504542590189
4682	4.233504542590189
4683	4.233504542590189
4684	4.181461241535852
4685	4.181461241535852
4686	4.181461241535852
4687	4.181461241535852
4688	4.181461241535852
4689	4.181461241535852
4690	4.181461241535852
4691	4.181461241535852
4692	4.181461241535852
4693	4.181461241535852
4694	4.181461241535852
4695	4.487539099187842
4696	4.487539099187842
4697	4.487539099187842
4698	4.487539099187842
4699	4.487539099187842
4700	4.487539099187842
4701	4.487539099187842
4702	4.487539099187842
4703	4.487539099187842
4704	4.487539099187842
4705	4.487539099187842
4706	4.487539099187842
4707	4.487539099187842
4708	4.660136756848913
4709	4.476815655207013
4710	4.476815655207013
4711	4.476815655207013
4712	4.476815655207013
4713	4.609806509230556
4714	4.609806509230556
4715	4.609806509230556
4716	4.609806509230556
4717	4.787106759585578
4718	4.568233029888979
4719	4.568233029888979
4720	4.568233029888979
4721	4.568233029888979
4722	4.568233029888979
4723	4.568233029888979
4724	4.568233029888979
4725	4.568233029888979
4726	4.568233029888979
4727	4.5755706451778835
4728	4.5755706451778835
4729	4.5755706451778835
4730	4.5755706451778835
4731	4.5755706451778835
4732	4.751554131530879
4733	4.568233029888978
4734	4.609806509230555
4735	4.609806509230555
4736	4.787106759585577
4737	4.568233029888979
4738	4.568233029888979
4739	4.568233029888979
4740	4.751554131530878
4741	4.53268040183428
4742	4.53268040183428
4743	4.917536035305615
4744	4.917536035305615
4745	4.917536035305615
4746	4.917536035305615
